CustomerID,FullName,Gender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
C00224,Suresh Reddy,Male,44,Villupuram,Tamil Nadu,Gold,2024-12-31,Accessories,Polyester,Budget,3220,566
C00225,Anitha Devi,Female,51,Tiruppur,Tamil Nadu,Bronze,2024-07-15,Women,Silk,Premium,770,735
C00226,Lakshmi Iyer,Female,51,Hosur,Tamil Nadu,Silver,2025-02-09,Women,Handloom,Budget,2646,526
C00227,Nithya Nathan,Female,20,Hosur,Tamil Nadu,Bronze,2023-12-23,Home & Lifestyle,Silk,Standard,340,940
C00228,Kavya Mohan,Female,36,Thanjavur,Tamil Nadu,Bronze,2025-06-09,Accessories,Silk,Budget,613,406
C00229,Anitha Babu,Female,54,Tirunelveli,Tamil Nadu,Bronze,2024-04-30,Women,Cotton,Standard,765,811
C00230,Deepika Krishnan,Female,54,Salem,Tamil Nadu,Silver,2024-02-01,Kids,Cotton,Standard,1790,900
C00231,Karthik Devi,Male,46,Kallakurichi,Tamil Nadu,Bronze,2023-07-10,Men,Linen,Standard,534,1106
C00232,Swathi Selvi,Female,42,Kallakurichi,Tamil Nadu,Bronze,2024-03-07,Women,Cotton,Budget,914,865
C00233,Dinesh Vel,Male,43,Thanjavur,Tamil Nadu,Bronze,2025-02-27,Men,Cotton,Standard,539,508
C00234,Praveen Murugan,Male,51,Thanjavur,Tamil Nadu,Bronze,2025-01-22,Men,Polyester,Luxury,567,544
C00235,Kishore Vel,Male,40,Salem,Tamil Nadu,Bronze,2024-09-27,Men,Handloom,Budget,832,661
C00236,Karthik Devi,Male,62,Villupuram,Tamil Nadu,Gold,2025-02-18,Men,Cotton,Standard,5510,517
C00237,Revathi Krishnan,Female,31,Tiruppur,Tamil Nadu,Silver,2024-02-08,Women,Linen,Premium,1763,893
C00238,Meena Krishnan,Female,37,Kanchipuram,Tamil Nadu,Silver,2023-10-22,Women,Linen,Premium,2640,1002
C00239,Sowmya Devi,Female,30,Tirunelveli,Tamil Nadu,Silver,2025-08-21,Accessories,Cotton,Standard,2055,333
C00240,Naveen Vel,Male,57,Karur,Tamil Nadu,Silver,2024-11-09,Men,Silk,Budget,2358,618
C00241,Rahul Selvi,Male,46,Karur,Tamil Nadu,Bronze,2024-06-04,Men,Handloom,Premium,595,776
C00242,Anitha Nathan,Female,61,Coimbatore,Tamil Nadu,Bronze,2025-08-28,Home & Lifestyle,Cotton,Standard,520,326
C00243,Naveen Nathan,Male,23,Thanjavur,Tamil Nadu,Gold,2025-06-10,Men,Cotton,Standard,6745,405
C00244,Sowmya Shankar,Female,53,Trichy,Tamil Nadu,Bronze,2024-04-23,Women,Silk,Luxury,169,818
C00245,Rahul Selvi,Male,26,Madurai,Tamil Nadu,Silver,2023-05-08,Men,Linen,Budget,2869,1169
C00246,Karthik Nathan,Male,19,Coimbatore,Tamil Nadu,Silver,2024-12-10,Men,Silk,Budget,1455,587
C00247,Dinesh Mohan,Male,44,Karur,Tamil Nadu,Silver,2023-08-06,Home & Lifestyle,Linen,Standard,2431,1079
C00248,Divya Raj,Female,53,Madurai,Tamil Nadu,Bronze,2025-04-15,Kids,Polyester,Standard,875,461
C00249,Gokul Shankar,Male,18,Trichy,Tamil Nadu,Bronze,2025-01-08,Accessories,Cotton,Budget,350,558
C00250,Pavithra Vel,Female,28,Tiruppur,Tamil Nadu,Silver,2024-09-19,Women,Cotton,Budget,2090,669
C00251,Pavithra Vel,Female,61,Madurai,Tamil Nadu,Bronze,2023-12-07,Women,Silk,Standard,41,956
C00252,Suresh Reddy,Male,48,Hosur,Tamil Nadu,Bronze,2024-09-23,Men,Cotton,Standard,314,665
C00253,Kavya Reddy,Female,39,Chennai,Tamil Nadu,Bronze,2024-05-29,Women,Linen,Standard,383,782
C00254,Vijay Babu,Male,33,Villupuram,Tamil Nadu,Silver,2024-07-05,Men,Cotton,Budget,1998,745
C00255,Suresh Nathan,Male,61,Thanjavur,Tamil Nadu,Bronze,2023-04-14,Accessories,Silk,Budget,325,1193
C00256,Sowmya Krishnan,Female,58,Karur,Tamil Nadu,Bronze,2024-02-01,Women,Polyester,Budget,834,900
C00257,Sowmya Nathan,Female,65,Coimbatore,Tamil Nadu,Bronze,2024-04-04,Accessories,Cotton,Budget,1,837
C00258,Dinesh Raj,Male,60,Chennai,Tamil Nadu,Bronze,2023-12-30,Men,Linen,Budget,787,933
C00259,Karthik Mohan,Male,47,Karur,Tamil Nadu,Gold,2025-01-05,Men,Polyester,Standard,6573,561
C00260,Karthik Devi,Male,52,Madurai,Tamil Nadu,Bronze,2024-07-07,Men,Silk,Budget,502,743
C00261,Aishwarya Iyer,Female,56,Erode,Tamil Nadu,Silver,2025-06-18,Women,Polyester,Standard,1504,397
C00262,Vijay Nathan,Male,29,Erode,Tamil Nadu,Silver,2023-08-19,Men,Polyester,Standard,2630,1066
C00263,Harini Reddy,Female,47,Salem,Tamil Nadu,Silver,2024-09-17,Kids,Linen,Budget,1800,671
C00264,Saravanan Krishnan,Male,51,Madurai,Tamil Nadu,Bronze,2025-05-31,Accessories,Cotton,Premium,556,415
C00265,Meena Devi,Female,50,Madurai,Tamil Nadu,Silver,2023-02-28,Home & Lifestyle,Silk,Premium,1012,1238
C00266,Vijay Krishnan,Male,48,Hosur,Tamil Nadu,Bronze,2023-08-29,Men,Cotton,Premium,400,1056
C00267,Meena Babu,Female,18,Kanchipuram,Tamil Nadu,Bronze,2023-06-19,Home & Lifestyle,Linen,Standard,959,1127
C00268,Hari Devi,Male,36,Erode,Tamil Nadu,Bronze,2024-05-16,Men,Linen,Budget,411,795
C00269,Manoj Reddy,Male,61,Madurai,Tamil Nadu,Gold,2025-08-26,Accessories,Polyester,Budget,4712,328
C00270,Keerthana Nathan,Female,31,Salem,Tamil Nadu,Bronze,2025-12-05,Women,Silk,Budget,79,227
C00271,Suresh Raman,Male,33,Kallakurichi,Tamil Nadu,Bronze,2023-04-18,Men,Cotton,Standard,141,1189
C00272,Meena Selvi,Female,32,Chennai,Tamil Nadu,Bronze,2024-03-01,Kids,Polyester,Standard,592,871
C00273,Arun Devi,Male,34,Tirunelveli,Tamil Nadu,Bronze,2024-09-29,Home & Lifestyle,Polyester,Budget,99,659
C00274,Praveen Selvi,Male,23,Salem,Tamil Nadu,Bronze,2024-11-15,Men,Silk,Standard,909,612
C00275,Karthik Vel,Male,62,Kanchipuram,Tamil Nadu,Silver,2024-02-08,Men,Handloom,Standard,2056,893
C00276,Rahul Murugan,Male,50,Kallakurichi,Tamil Nadu,Gold,2025-10-26,Men,Handloom,Premium,6594,267
C00277,Naveen Raj,Male,41,Tiruppur,Tamil Nadu,Silver,2025-02-27,Accessories,Silk,Standard,1724,508
C00278,Aishwarya Nathan,Female,18,Trichy,Tamil Nadu,Silver,2023-09-24,Women,Linen,Standard,2919,1030
C00279,Praveen Vel,Male,60,Vellore,Tamil Nadu,Bronze,2025-06-17,Men,Silk,Budget,657,398
C00280,Revathi Mohan,Female,52,Tiruppur,Tamil Nadu,Bronze,2023-04-10,Women,Cotton,Standard,815,1197
C00281,Manoj Vel,Male,54,Vellore,Tamil Nadu,Silver,2024-08-12,Men,Cotton,Luxury,1783,707
C00282,Revathi Iyer,Female,42,Kallakurichi,Tamil Nadu,Silver,2023-08-10,Women,Silk,Budget,2775,1075
C00283,Kishore Shankar,Male,28,Hosur,Tamil Nadu,Silver,2025-07-17,Men,Silk,Premium,2766,368
C00284,Revathi Kumar,Female,49,Karur,Tamil Nadu,Silver,2024-01-27,Home & Lifestyle,Polyester,Budget,2000,905
C00285,Naveen Devi,Male,55,Karur,Tamil Nadu,Bronze,2025-06-14,Men,Cotton,Standard,617,401
C00286,Divya Krishnan,Female,24,Kanchipuram,Tamil Nadu,Bronze,2023-05-17,Women,Silk,Budget,995,1160
C00287,Divya Mohan,Female,47,Salem,Tamil Nadu,Bronze,2024-02-28,Women,Cotton,Standard,364,873
C00288,Gokul Mohan,Male,61,Tiruppur,Tamil Nadu,Bronze,2023-09-05,Men,Handloom,Standard,970,1049
C00289,Harini Vel,Female,38,Tiruppur,Tamil Nadu,Bronze,2025-09-19,Women,Polyester,Budget,481,304
C00290,Priya Vel,Female,50,Erode,Tamil Nadu,Gold,2024-08-28,Women,Cotton,Budget,4610,691
C00291,Dinesh Vel,Male,32,Karur,Tamil Nadu,Bronze,2023-10-21,Home & Lifestyle,Cotton,Standard,57,1003
C00292,Praveen Shankar,Male,23,Erode,Tamil Nadu,Bronze,2024-09-24,Men,Silk,Budget,626,664
C00293,Sowmya Reddy,Female,40,Tiruppur,Tamil Nadu,Bronze,2025-02-05,Kids,Polyester,Premium,323,530
C00294,Nithya Krishnan,Female,37,Trichy,Tamil Nadu,Platinum,2025-11-03,Women,Polyester,Premium,8480,259
C00295,Deepika Raj,Female,19,Madurai,Tamil Nadu,Bronze,2023-05-06,Women,Handloom,Standard,364,1171
C00296,Karthik Devi,Male,32,Salem,Tamil Nadu,Platinum,2023-09-20,Men,Polyester,Budget,11032,1034
C00297,Ajith Devi,Male,25,Vellore,Tamil Nadu,Gold,2024-12-01,Men,Cotton,Budget,4949,596
C00298,Vijay Vel,Male,25,Villupuram,Tamil Nadu,Gold,2023-12-23,Men,Linen,Premium,5243,940
C00299,Revathi Nathan,Female,63,Madurai,Tamil Nadu,Gold,2024-07-19,Women,Silk,Budget,6324,731
C00300,Hari Babu,Male,19,Coimbatore,Tamil Nadu,Bronze,2024-04-15,Accessories,Linen,Standard,505,826
C00301,Dinesh Devi,Male,65,Coimbatore,Tamil Nadu,Bronze,2024-03-28,Men,Silk,Budget,158,844
C00302,Ajith Selvi,Male,32,Vellore,Tamil Nadu,Gold,2025-08-01,Men,Polyester,Budget,5696,353
C00303,Priya Krishnan,Female,55,Kallakurichi,Tamil Nadu,Bronze,2023-11-02,Women,Linen,Standard,531,991
C00304,Harini Kumar,Female,47,Karur,Tamil Nadu,Bronze,2025-02-15,Accessories,Handloom,Standard,963,520
C00305,Keerthana Mohan,Female,20,Hosur,Tamil Nadu,Bronze,2023-01-29,Women,Linen,Budget,841,1268
C00306,Naveen Shankar,Male,27,Coimbatore,Tamil Nadu,Bronze,2025-11-30,Accessories,Polyester,Premium,752,232
C00307,Kishore Devi,Male,30,Coimbatore,Tamil Nadu,Silver,2023-11-06,Men,Silk,Budget,1071,987
C00308,Nithya Shankar,Female,44,Karur,Tamil Nadu,Bronze,2025-11-24,Kids,Handloom,Premium,66,238
C00309,Arun Reddy,Male,33,Kanchipuram,Tamil Nadu,Bronze,2025-04-28,Men,Cotton,Budget,522,448
C00310,Lakshmi Mohan,Female,58,Kallakurichi,Tamil Nadu,Silver,2024-12-22,Women,Polyester,Premium,2403,575
C00311,Lakshmi Nathan,Female,65,Trichy,Tamil Nadu,Silver,2024-03-18,Women,Silk,Standard,2761,854
C00312,Kishore Kumar,Male,62,Coimbatore,Tamil Nadu,Gold,2025-07-02,Men,Handloom,Premium,4599,383
C00313,Deepika Selvi,Female,65,Chennai,Tamil Nadu,Silver,2025-09-13,Kids,Silk,Standard,1739,310
C00314,Naveen Krishnan,Male,54,Vellore,Tamil Nadu,Platinum,2025-12-11,Men,Linen,Premium,7199,221
C00315,Revathi Selvi,Female,40,Villupuram,Tamil Nadu,Platinum,2023-03-31,Kids,Cotton,Luxury,10157,1207
C00316,Harini Mohan,Female,39,Erode,Tamil Nadu,Platinum,2023-02-27,Women,Cotton,Budget,12945,1239
C00317,Divya Nathan,Female,40,Tiruppur,Tamil Nadu,Bronze,2025-02-03,Women,Handloom,Budget,29,532
C00318,Lakshmi Selvi,Female,30,Madurai,Tamil Nadu,Platinum,2023-08-30,Women,Linen,Standard,11219,1055
C00319,Suresh Selvi,Male,52,Kanchipuram,Tamil Nadu,Bronze,2025-05-11,Men,Handloom,Budget,52,435
C00320,Harini Mohan,Female,59,Erode,Tamil Nadu,Bronze,2024-07-15,Women,Cotton,Budget,712,735
C00321,Ramesh Kumar,Male,39,Kanchipuram,Tamil Nadu,Bronze,2024-05-08,Men,Handloom,Premium,228,803
C00322,Vijay Nathan,Male,45,Hosur,Tamil Nadu,Platinum,2024-10-01,Men,Cotton,Premium,10040,657
C00323,Pavithra Mohan,Female,43,Hosur,Tamil Nadu,Bronze,2025-07-26,Women,Linen,Standard,726,359
C00324,Suresh Vel,Male,31,Kallakurichi,Tamil Nadu,Silver,2023-11-14,Men,Cotton,Budget,1524,979
C00325,Ramesh Prasad,Male,59,Salem,Tamil Nadu,Gold,2024-04-01,Men,Cotton,Standard,6931,840
C00326,Kavya Vel,Female,53,Salem,Tamil Nadu,Bronze,2023-12-27,Kids,Polyester,Standard,590,936
C00327,Saravanan Krishnan,Male,33,Hosur,Tamil Nadu,Gold,2025-01-16,Men,Handloom,Standard,4762,550
C00328,Aishwarya Krishnan,Female,34,Tirunelveli,Tamil Nadu,Silver,2023-03-13,Kids,Polyester,Budget,1197,1225
C00329,Kishore Raman,Male,27,Kallakurichi,Tamil Nadu,Bronze,2025-11-20,Men,Cotton,Standard,181,242
C00330,Kishore Murugan,Male,21,Tirunelveli,Tamil Nadu,Bronze,2023-12-04,Accessories,Cotton,Premium,125,959
C00331,Ramesh Prasad,Male,30,Tiruppur,Tamil Nadu,Bronze,2023-02-26,Men,Handloom,Premium,209,1240
C00332,Arun Raj,Male,47,Salem,Tamil Nadu,Bronze,2025-06-03,Men,Cotton,Budget,711,412
C00333,Hari Selvi,Male,35,Trichy,Tamil Nadu,Bronze,2024-12-26,Men,Polyester,Luxury,328,571
C00334,Anitha Kumar,Female,32,Trichy,Tamil Nadu,Gold,2025-08-23,Women,Handloom,Budget,5750,331
C00335,Sowmya Selvi,Female,23,Vellore,Tamil Nadu,Platinum,2023-05-06,Women,Linen,Standard,8300,1171
C00336,Rahul Mohan,Male,26,Vellore,Tamil Nadu,Gold,2023-10-04,Men,Handloom,Budget,4841,1020
C00337,Revathi Krishnan,Female,19,Vellore,Tamil Nadu,Bronze,2024-11-04,Women,Polyester,Budget,758,623
C00338,Keerthana Raman,Female,49,Hosur,Tamil Nadu,Silver,2024-01-25,Accessories,Silk,Budget,1947,907
C00339,Harini Vel,Female,64,Kallakurichi,Tamil Nadu,Bronze,2025-11-16,Kids,Handloom,Standard,986,246
C00340,Pavithra Mohan,Female,38,Karur,Tamil Nadu,Silver,2025-03-22,Women,Cotton,Budget,2598,485
C00341,Suresh Krishnan,Male,61,Hosur,Tamil Nadu,Silver,2024-07-27,Men,Linen,Budget,2746,723
C00342,Harini Raman,Female,34,Salem,Tamil Nadu,Bronze,2025-10-15,Kids,Polyester,Premium,262,278
C00343,Dinesh Prasad,Male,49,Tirunelveli,Tamil Nadu,Bronze,2023-11-18,Men,Cotton,Budget,994,975
C00344,Arun Babu,Male,40,Tirunelveli,Tamil Nadu,Silver,2023-03-17,Men,Silk,Standard,2544,1221
C00345,Ramesh Raman,Male,65,Hosur,Tamil Nadu,Bronze,2025-02-04,Men,Handloom,Standard,353,531
C00346,Aishwarya Reddy,Female,33,Villupuram,Tamil Nadu,Silver,2024-06-13,Women,Cotton,Standard,1214,767
C00347,Vijay Nathan,Male,63,Chennai,Tamil Nadu,Bronze,2024-12-26,Accessories,Polyester,Standard,981,571
C00348,Vijay Murugan,Male,56,Tirunelveli,Tamil Nadu,Platinum,2024-11-06,Home & Lifestyle,Handloom,Standard,8616,621
C00349,Sowmya Raman,Female,30,Chennai,Tamil Nadu,Bronze,2025-08-07,Accessories,Cotton,Budget,865,347
C00350,Kishore Krishnan,Male,65,Chennai,Tamil Nadu,Bronze,2025-08-29,Men,Polyester,Luxury,495,325
C00351,Keerthana Devi,Female,26,Hosur,Tamil Nadu,Gold,2023-10-13,Women,Silk,Standard,6485,1011
C00352,Meena Murugan,Female,28,Vellore,Tamil Nadu,Bronze,2025-09-02,Women,Cotton,Standard,696,321
C00353,Kavya Selvi,Female,33,Erode,Tamil Nadu,Silver,2024-01-11,Women,Silk,Budget,2374,921
C00354,Arun Iyer,Male,29,Vellore,Tamil Nadu,Gold,2025-03-04,Men,Cotton,Budget,4826,503
C00355,Ramesh Mohan,Male,58,Vellore,Tamil Nadu,Bronze,2025-10-26,Accessories,Polyester,Budget,745,267
C00356,Swathi Mohan,Female,34,Hosur,Tamil Nadu,Gold,2024-10-23,Women,Polyester,Standard,3445,635
C00357,Divya Babu,Female,65,Hosur,Tamil Nadu,Bronze,2023-08-17,Women,Handloom,Standard,331,1068
C00358,Rahul Devi,Male,59,Erode,Tamil Nadu,Silver,2024-08-13,Men,Silk,Premium,1659,706
C00359,Dinesh Reddy,Male,35,Madurai,Tamil Nadu,Silver,2023-11-11,Men,Silk,Standard,2523,982
C00360,Arun Raman,Male,41,Kanchipuram,Tamil Nadu,Gold,2023-06-15,Home & Lifestyle,Handloom,Standard,6420,1131
C00361,Dinesh Selvi,Male,24,Coimbatore,Tamil Nadu,Bronze,2024-03-29,Men,Handloom,Budget,906,843
C00362,Hari Raman,Male,48,Hosur,Tamil Nadu,Silver,2024-03-23,Men,Silk,Premium,1156,849
C00363,Divya Iyer,Female,64,Karur,Tamil Nadu,Platinum,2024-01-08,Women,Cotton,Standard,12933,924
C00364,Pavithra Raj,Female,47,Erode,Tamil Nadu,Gold,2023-03-26,Women,Linen,Budget,3947,1212
C00365,Nithya Prasad,Female,29,Tirunelveli,Tamil Nadu,Bronze,2024-06-13,Women,Handloom,Standard,794,767
C00366,Ramesh Kumar,Male,55,Vellore,Tamil Nadu,Silver,2023-12-15,Men,Linen,Luxury,1716,948
C00367,Rahul Reddy,Male,29,Kallakurichi,Tamil Nadu,Silver,2023-05-21,Home & Lifestyle,Handloom,Budget,1594,1156
C00368,Manoj Kumar,Male,57,Chennai,Tamil Nadu,Bronze,2023-06-18,Home & Lifestyle,Silk,Budget,182,1128
C00369,Anitha Raman,Female,53,Hosur,Tamil Nadu,Silver,2023-03-08,Kids,Linen,Standard,2669,1230
C00370,Nithya Nathan,Female,23,Karur,Tamil Nadu,Gold,2025-06-23,Women,Silk,Budget,6613,392
C00371,Hari Selvi,Male,33,Kallakurichi,Tamil Nadu,Silver,2025-06-25,Accessories,Polyester,Budget,1129,390
C00372,Suresh Raman,Male,64,Kallakurichi,Tamil Nadu,Bronze,2025-05-03,Men,Handloom,Standard,224,443
C00373,Rahul Iyer,Male,53,Thanjavur,Tamil Nadu,Bronze,2025-09-09,Men,Cotton,Standard,75,314
C00374,Sowmya Kumar,Female,52,Salem,Tamil Nadu,Silver,2025-08-08,Accessories,Silk,Budget,1509,346
C00375,Kishore Shankar,Male,29,Erode,Tamil Nadu,Bronze,2025-01-03,Men,Cotton,Premium,402,563
C00376,Aishwarya Vel,Female,60,Madurai,Tamil Nadu,Silver,2024-07-04,Kids,Polyester,Standard,2764,746
C00377,Dinesh Shankar,Male,57,Tirunelveli,Tamil Nadu,Bronze,2024-04-16,Men,Cotton,Budget,954,825
C00378,Manoj Prasad,Male,37,Kallakurichi,Tamil Nadu,Bronze,2024-07-11,Men,Linen,Standard,475,739
C00379,Divya Nathan,Female,26,Tirunelveli,Tamil Nadu,Silver,2025-09-01,Women,Polyester,Standard,2211,322
C00380,Revathi Devi,Female,62,Hosur,Tamil Nadu,Silver,2023-09-28,Kids,Cotton,Premium,2390,1026
C00381,Pavithra Vel,Female,18,Hosur,Tamil Nadu,Bronze,2024-07-24,Women,Handloom,Premium,8,726
C00382,Sowmya Vel,Female,65,Trichy,Tamil Nadu,Bronze,2024-12-03,Women,Cotton,Budget,770,594
C00383,Suresh Reddy,Male,47,Thanjavur,Tamil Nadu,Bronze,2025-03-23,Accessories,Linen,Standard,930,484
C00384,Praveen Iyer,Male,52,Chennai,Tamil Nadu,Bronze,2025-05-28,Men,Polyester,Budget,964,418
C00385,Anitha Kumar,Female,44,Villupuram,Tamil Nadu,Silver,2024-08-05,Women,Handloom,Standard,1577,714
C00386,Rahul Kumar,Male,36,Salem,Tamil Nadu,Bronze,2024-02-10,Men,Handloom,Standard,744,891
C00387,Rahul Shankar,Male,29,Villupuram,Tamil Nadu,Gold,2024-03-23,Men,Linen,Standard,4265,849
C00388,Suresh Devi,Male,54,Kanchipuram,Tamil Nadu,Bronze,2024-09-10,Home & Lifestyle,Cotton,Budget,175,678
C00389,Swathi Mohan,Female,39,Chennai,Tamil Nadu,Bronze,2023-11-03,Women,Polyester,Budget,520,990
C00390,Nithya Prasad,Female,48,Kanchipuram,Tamil Nadu,Silver,2023-12-20,Women,Handloom,Budget,1342,943
C00391,Karthik Prasad,Male,47,Tirunelveli,Tamil Nadu,Bronze,2025-06-16,Accessories,Linen,Luxury,769,399
C00392,Aishwarya Shankar,Female,54,Villupuram,Tamil Nadu,Bronze,2023-09-15,Accessories,Silk,Budget,580,1039
C00393,Deepika Selvi,Female,24,Karur,Tamil Nadu,Bronze,2023-11-20,Women,Handloom,Standard,357,973
C00394,Arun Selvi,Male,65,Coimbatore,Tamil Nadu,Bronze,2024-07-16,Home & Lifestyle,Polyester,Standard,382,734
C00395,Harini Raman,Female,44,Erode,Tamil Nadu,Bronze,2025-06-09,Women,Polyester,Standard,883,406
C00396,Keerthana Nathan,Female,34,Erode,Tamil Nadu,Bronze,2024-02-02,Women,Polyester,Budget,917,899
C00397,Karthik Babu,Male,31,Vellore,Tamil Nadu,Bronze,2025-01-01,Men,Cotton,Standard,305,565
C00398,Nithya Selvi,Female,54,Tiruppur,Tamil Nadu,Bronze,2024-01-15,Accessories,Silk,Premium,107,917
C00399,Swathi Babu,Female,40,Chennai,Tamil Nadu,Bronze,2024-12-24,Women,Polyester,Budget,252,573
C00400,Meena Babu,Female,23,Tiruppur,Tamil Nadu,Silver,2023-11-09,Home & Lifestyle,Linen,Premium,1051,984
C00401,Suresh Vel,Male,40,Coimbatore,Tamil Nadu,Silver,2024-01-06,Men,Polyester,Premium,1390,926
C00402,Saravanan Kumar,Male,50,Trichy,Tamil Nadu,Bronze,2025-08-07,Men,Silk,Premium,717,347
C00403,Sowmya Murugan,Female,60,Erode,Tamil Nadu,Bronze,2023-02-18,Home & Lifestyle,Cotton,Standard,417,1248
C00404,Aishwarya Vel,Female,34,Tiruppur,Tamil Nadu,Silver,2023-06-29,Kids,Polyester,Budget,2748,1117
C00405,Manoj Vel,Male,24,Kanchipuram,Tamil Nadu,Silver,2023-03-16,Men,Handloom,Budget,2351,1222
C00406,Praveen Iyer,Male,60,Tirunelveli,Tamil Nadu,Gold,2023-09-29,Men,Cotton,Standard,3011,1025
C00407,Aishwarya Kumar,Female,64,Chennai,Tamil Nadu,Gold,2025-10-18,Women,Handloom,Budget,6639,275
C00408,Ramesh Prasad,Male,37,Thanjavur,Tamil Nadu,Silver,2023-12-13,Men,Linen,Budget,1679,950
C00409,Lakshmi Selvi,Female,18,Kanchipuram,Tamil Nadu,Bronze,2025-02-09,Women,Cotton,Standard,485,526
C00410,Revathi Raj,Female,47,Thanjavur,Tamil Nadu,Bronze,2024-12-24,Accessories,Linen,Standard,751,573
C00411,Suresh Krishnan,Male,48,Trichy,Tamil Nadu,Silver,2024-03-16,Men,Cotton,Standard,1917,856
C00412,Ramesh Krishnan,Male,34,Villupuram,Tamil Nadu,Bronze,2023-01-21,Accessories,Linen,Budget,380,1276
C00413,Kishore Raj,Male,58,Karur,Tamil Nadu,Silver,2024-05-21,Men,Handloom,Budget,1124,790
C00414,Gokul Raj,Male,62,Villupuram,Tamil Nadu,Silver,2025-09-01,Men,Handloom,Budget,2739,322
C00415,Ramesh Selvi,Male,55,Kallakurichi,Tamil Nadu,Bronze,2025-11-20,Home & Lifestyle,Cotton,Standard,731,242
C00416,Anitha Raj,Female,34,Tiruppur,Tamil Nadu,Bronze,2023-08-28,Home & Lifestyle,Cotton,Premium,330,1057
C00417,Aishwarya Raman,Female,40,Salem,Tamil Nadu,Silver,2024-07-13,Kids,Cotton,Standard,1283,737
C00418,Aishwarya Shankar,Female,34,Coimbatore,Tamil Nadu,Silver,2023-04-23,Women,Handloom,Standard,2036,1184
C00419,Praveen Shankar,Male,26,Tirunelveli,Tamil Nadu,Bronze,2024-04-05,Men,Linen,Standard,757,836
C00420,Nithya Selvi,Female,64,Chennai,Tamil Nadu,Gold,2025-04-26,Women,Cotton,Budget,3850,450
C00421,Hari Krishnan,Male,41,Villupuram,Tamil Nadu,Bronze,2025-04-10,Accessories,Cotton,Standard,693,466
C00422,Suresh Prasad,Male,52,Tirunelveli,Tamil Nadu,Silver,2023-03-28,Men,Linen,Premium,1511,1210
C00423,Nithya Kumar,Female,54,Tirunelveli,Tamil Nadu,Bronze,2025-03-14,Women,Cotton,Budget,48,493
C00424,Meena Kumar,Female,29,Trichy,Tamil Nadu,Silver,2025-10-07,Home & Lifestyle,Silk,Standard,1193,286
C00425,Kishore Shankar,Male,38,Salem,Tamil Nadu,Gold,2025-08-28,Men,Linen,Standard,3516,326
C00426,Keerthana Selvi,Female,24,Salem,Tamil Nadu,Platinum,2025-12-11,Women,Silk,Standard,13953,221
C00427,Meena Devi,Female,53,Villupuram,Tamil Nadu,Silver,2025-06-25,Women,Cotton,Premium,2293,390
C00428,Harini Raman,Female,52,Karur,Tamil Nadu,Bronze,2024-02-09,Women,Polyester,Luxury,816,892
C00429,Meena Raj,Female,49,Coimbatore,Tamil Nadu,Bronze,2023-09-14,Women,Cotton,Premium,160,1040
C00430,Deepika Selvi,Female,30,Villupuram,Tamil Nadu,Gold,2024-03-02,Women,Linen,Standard,4226,870
C00431,Suresh Murugan,Male,42,Villupuram,Tamil Nadu,Silver,2025-12-24,Accessories,Handloom,Standard,1371,208
C00432,Swathi Babu,Female,41,Chennai,Tamil Nadu,Silver,2025-08-14,Women,Silk,Standard,1888,340
C00433,Harini Kumar,Female,62,Kallakurichi,Tamil Nadu,Bronze,2025-12-26,Kids,Polyester,Budget,386,206
C00434,Deepika Krishnan,Female,51,Vellore,Tamil Nadu,Silver,2025-07-13,Women,Linen,Budget,2906,372
C00435,Kavya Reddy,Female,65,Villupuram,Tamil Nadu,Gold,2024-05-09,Women,Polyester,Standard,3815,802
C00436,Ajith Mohan,Male,41,Coimbatore,Tamil Nadu,Bronze,2024-10-17,Men,Cotton,Budget,979,641
C00437,Vijay Nathan,Male,24,Tiruppur,Tamil Nadu,Bronze,2023-03-03,Men,Cotton,Standard,569,1235
C00438,Divya Reddy,Female,56,Trichy,Tamil Nadu,Bronze,2023-05-09,Women,Cotton,Standard,365,1168
C00439,Priya Iyer,Female,34,Salem,Tamil Nadu,Gold,2023-08-05,Women,Cotton,Standard,3347,1080
C00440,Swathi Shankar,Female,59,Tirunelveli,Tamil Nadu,Bronze,2025-09-04,Women,Handloom,Budget,185,319
C00441,Saravanan Kumar,Male,54,Chennai,Tamil Nadu,Silver,2025-12-18,Men,Cotton,Budget,2140,214
C00442,Naveen Raj,Male,30,Vellore,Tamil Nadu,Bronze,2024-05-21,Home & Lifestyle,Polyester,Standard,428,790
C00443,Gokul Shankar,Male,47,Karur,Tamil Nadu,Silver,2024-08-27,Men,Handloom,Budget,2110,692
C00444,Sowmya Raj,Female,56,Kanchipuram,Tamil Nadu,Bronze,2023-08-18,Women,Silk,Budget,670,1067
C00445,Swathi Mohan,Female,43,Vellore,Tamil Nadu,Bronze,2025-12-14,Kids,Cotton,Standard,383,218
C00446,Meena Iyer,Female,24,Vellore,Tamil Nadu,Bronze,2024-08-17,Women,Cotton,Standard,799,702
C00447,Kishore Murugan,Male,52,Karur,Tamil Nadu,Bronze,2023-09-28,Men,Cotton,Standard,25,1026
C00448,Divya Nathan,Female,49,Tirunelveli,Tamil Nadu,Bronze,2023-07-10,Women,Cotton,Premium,377,1106
