SaleID,InvoiceID,CustomerID,ProductID,SaleDate,Quantity,MRP,DiscountPercent,FinalPrice,Festival,Season,DayOfWeek,SaleMonth,SaleYear,SKU,ProductName,Category,SubCategory,Brand,Color,Size,Fabric,SeasonalDemandTag,ProductGender,Price,CostPrice,SupplierID,ProductStatus,ImageURL,ProfitMargin,FullName,CustomerGender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
S000065,INV100024,C00056,P0014,2025-06-30,2,1200,40,1440.0,School Season,Monsoon,Monday,6,2025,RAM-POLI-0014,Ramraj Cotton Political Veshti Cream 4m,Men,Political Veshti,Ramraj Cotton,Cream,4m,Cotton,"Political Campaign, Independence Day",Men,1310,913,SUP014,Active,images/products/P0014.jpg,30.31,Rahul Kumar,Male,56,Kanchipuram,Tamil Nadu,Gold,2025-11-09,Men,Cotton,Premium,6979,253
S000066,INV100025,C01559,P0143,2024-12-11,2,700,0,1400.0,Wedding Season,Winter,Wednesday,12,2024,FAB-CURT-0143,Fabindia Curtains CSK Yellow King,Home & Lifestyle,Curtains,Fabindia,CSK Yellow,King,Cotton,All Season,Unisex,1660,932,SUP018,Active,images/products/P0143.jpg,43.86,Suresh Prasad,Male,55,Kallakurichi,Tamil Nadu,Bronze,2025-07-21,Men,Linen,Premium,687,364
S000067,INV100025,C01559,P0359,2024-12-11,3,150,0,450.0,Wedding Season,Winter,Wednesday,12,2024,FAB-PILL-0359,Fabindia Pillow Covers White Single,Home & Lifestyle,Pillow Covers,Fabindia,White,Single,Cotton,All Season,Unisex,320,239,SUP009,Active,images/products/P0359.jpg,25.31,Suresh Prasad,Male,55,Kallakurichi,Tamil Nadu,Bronze,2025-07-21,Men,Linen,Premium,687,364
S000068,INV100025,C01559,P0394,2024-12-11,1,900,10,810.0,Wedding Season,Winter,Wednesday,12,2024,FAB-BEDS-0394,Fabindia Bedsheets Green King,Home & Lifestyle,Bedsheets,Fabindia,Green,King,Cotton,Summer,Unisex,690,433,SUP019,Active,images/products/P0394.jpg,37.25,Suresh Prasad,Male,55,Kallakurichi,Tamil Nadu,Bronze,2025-07-21,Men,Linen,Premium,687,364
S000069,INV100025,C01559,P0130,2024-12-11,1,700,5,665.0,Wedding Season,Winter,Wednesday,12,2024,RAM-VESH-0130,Ramraj Cotton Veshti Maroon 2m,Men,Veshti,Ramraj Cotton,Maroon,2m,Cotton,"Pongal, Temple Festival, Summer",Men,1060,637,SUP005,Active,images/products/P0130.jpg,39.91,Suresh Prasad,Male,55,Kallakurichi,Tamil Nadu,Bronze,2025-07-21,Men,Linen,Premium,687,364
S000070,INV100026,C00141,P0387,2025-10-27,1,700,0,700.0,Navratri,Winter,Monday,10,2025,NET-PANT-0387,Netplay Pants RCB Red XL,Men,Pants,Netplay,RCB Red,XL,Polyester Blend,All Season,Men,1140,887,SUP012,Active,images/products/P0387.jpg,22.19,Meena Shankar,Female,43,Madurai,Tamil Nadu,Bronze,2025-03-14,Kids,Cotton,Standard,834,493
S000071,INV100027,C01719,P0319,2024-07-23,1,700,20,560.0,Aadi Sale,Monsoon,Tuesday,7,2024,PRI-GIFT-0319,Prisma Gift Boxes Blue L,Kids,Gift Boxes,Prisma,Blue,L,Cotton,All Season,Kids,2290,1417,SUP019,Active,images/products/P0319.jpg,38.12,Meena Raj,Female,51,Karur,Tamil Nadu,Silver,2025-08-26,Women,Polyester,Standard,1769,328
S000072,INV100028,C01372,P0289,2025-04-29,2,150,0,300.0,Summer,Summer,Tuesday,4,2025,GUE-DRES-0289,Guess Dresses Pink XS,Women,Dresses,Guess,Pink,XS,Polyester Blend,"Christmas, New Year",Women,1740,1012,SUP014,Active,images/products/P0289.jpg,41.84,Sowmya Raman,Female,60,Erode,Tamil Nadu,Silver,2025-11-01,Women,Silk,Budget,2655,261
S000073,INV100029,C00525,P0086,2025-12-17,3,1500,10,4050.0,Wedding Season,Winter,Wednesday,12,2025,UAT-TOWE-0086,Uathayam Towels Gold XS,Accessories,Towels,Uathayam,Gold,XS,Cotton,All Season,Unisex,440,253,SUP011,Active,images/products/P0086.jpg,42.5,Revathi Reddy,Female,37,Tirunelveli,Tamil Nadu,Bronze,2025-08-30,Women,Linen,Budget,87,324
S000074,INV100029,C00525,P0311,2025-12-17,1,1200,0,1200.0,Wedding Season,Winter,Wednesday,12,2025,PRI-RAIN-0311,Prisma Raincoats Blue XL,Accessories,Raincoats,Prisma,Blue,XL,Polyester,Monsoon,Unisex,1400,1103,SUP011,Active,images/products/P0311.jpg,21.21,Revathi Reddy,Female,37,Tirunelveli,Tamil Nadu,Bronze,2025-08-30,Women,Linen,Budget,87,324
S000075,INV100029,C00525,P0311,2025-12-17,1,1200,5,1140.0,Wedding Season,Winter,Wednesday,12,2025,PRI-RAIN-0311,Prisma Raincoats Blue XL,Accessories,Raincoats,Prisma,Blue,XL,Polyester,Monsoon,Unisex,1400,1103,SUP011,Active,images/products/P0311.jpg,21.21,Revathi Reddy,Female,37,Tirunelveli,Tamil Nadu,Bronze,2025-08-30,Women,Linen,Budget,87,324
S000076,INV100030,C00053,P0295,2025-08-15,2,500,5,950.0,Independence Day,Monsoon,Friday,8,2025,PRI-RAIN-0295,Prisma Raincoats White XL,Accessories,Raincoats,Prisma,White,XL,Polyester,Monsoon,Unisex,1490,969,SUP020,Active,images/products/P0295.jpg,34.97,Lakshmi Shankar,Female,52,Thanjavur,Tamil Nadu,Gold,2025-11-14,Accessories,Silk,Standard,4773,248
S000077,INV100030,C00053,P0347,2025-08-15,1,3500,10,3150.0,Independence Day,Monsoon,Friday,8,2025,PRI-UMBR-0347,Prisma Umbrellas CSK Yellow L,Accessories,Umbrellas,Prisma,CSK Yellow,L,Polyester,Monsoon,Unisex,800,482,SUP022,Active,images/products/P0347.jpg,39.75,Lakshmi Shankar,Female,52,Thanjavur,Tamil Nadu,Gold,2025-11-14,Accessories,Silk,Standard,4773,248
S000078,INV100030,C00053,P0465,2025-08-15,3,3500,0,10500.0,Independence Day,Monsoon,Friday,8,2025,RAY-BELT-0465,Raymond Belts White XS,Accessories,Belts,Raymond,White,XS,Leather,All Season,Unisex,780,441,SUP015,Active,images/products/P0465.jpg,43.46,Lakshmi Shankar,Female,52,Thanjavur,Tamil Nadu,Gold,2025-11-14,Accessories,Silk,Standard,4773,248
S000079,INV100031,C01702,P0053,2025-12-08,3,1500,5,4275.0,Wedding Season,Winter,Monday,12,2025,GUE-BELT-0053,Guess Belts Red XS,Accessories,Belts,Guess,Red,XS,Leather,All Season,Unisex,620,419,SUP003,Active,images/products/P0053.jpg,32.42,Karthik Devi,Male,41,Chennai,Tamil Nadu,Silver,2024-01-10,Men,Silk,Premium,1510,922
S000080,INV100031,C01702,P0357,2025-12-08,1,500,10,450.0,Wedding Season,Winter,Monday,12,2025,PRI-RAIN-0357,Prisma Raincoats Gold XS,Accessories,Raincoats,Prisma,Gold,XS,Polyester,Monsoon,Unisex,660,364,SUP007,Active,images/products/P0357.jpg,44.85,Karthik Devi,Male,41,Chennai,Tamil Nadu,Silver,2024-01-10,Men,Silk,Premium,1510,922
S000081,INV100032,C01603,P0178,2025-08-02,2,1200,10,2160.0,Independence Day,Monsoon,Saturday,8,2025,BIB-SARE-0178,Biba Sarees Cream 2m,Women,Sarees,Biba,Cream,2m,Handloom,"Wedding, Diwali, Navratri",Women,7450,5088,SUP003,Active,images/products/P0178.jpg,31.7,Aishwarya Babu,Female,48,Thanjavur,Tamil Nadu,Bronze,2025-04-25,Women,Cotton,Budget,644,451
S000082,INV100033,C00759,P0260,2025-11-08,1,900,30,630.0,Diwali,Winter,Saturday,11,2025,NAN-LUNG-0260,Nandu Lungi Lungi RCB Red 9 Yards,Men,Lungi,Nandu Lungi,RCB Red,9 Yards,Cotton,"Summer, Aadi Sale",Men,730,569,SUP010,Active,images/products/P0260.jpg,22.05,Swathi Raman,Female,24,Tiruppur,Tamil Nadu,Bronze,2025-03-02,Women,Handloom,Luxury,15,505
S000083,INV100034,C01685,P0055,2025-03-06,2,900,10,1620.0,Summer,Summer,Thursday,3,2025,RAY-SHIR-0055,Raymond Shirts Gold XS,Men,Shirts,Raymond,Gold,XS,Linen,"Summer, Independence Day, Republic Day",Men,970,749,SUP005,Active,images/products/P0055.jpg,22.78,Hari Selvi,Male,61,Tiruppur,Tamil Nadu,Silver,2025-09-28,Men,Silk,Standard,2689,295
S000084,INV100034,C01685,P0222,2025-03-06,1,1200,10,1080.0,Summer,Summer,Thursday,3,2025,UAT-TOWE-0222,Uathayam Towels Blue XS,Men,Towels,Uathayam,Blue,XS,Cotton,All Season,Men,470,344,SUP022,Active,images/products/P0222.jpg,26.81,Hari Selvi,Male,61,Tiruppur,Tamil Nadu,Silver,2025-09-28,Men,Silk,Standard,2689,295
S000085,INV100034,C01685,P0492,2025-03-06,1,900,5,855.0,Summer,Summer,Thursday,3,2025,GUE-IPLJ-0492,Guess IPL Jerseys Yellow XXL,Accessories,IPL Jerseys,Guess,Yellow,XXL,Polyester,IPL Season,Unisex,1010,659,SUP017,Active,images/products/P0492.jpg,34.75,Hari Selvi,Male,61,Tiruppur,Tamil Nadu,Silver,2025-09-28,Men,Silk,Standard,2689,295
S000086,INV100034,C01685,P0186,2025-03-06,3,900,10,2430.0,Summer,Summer,Thursday,3,2025,GUE-BELT-0186,Guess Belts MI Blue XS,Accessories,Belts,Guess,MI Blue,XS,Leather,All Season,Unisex,340,246,SUP011,Active,images/products/P0186.jpg,27.65,Hari Selvi,Male,61,Tiruppur,Tamil Nadu,Silver,2025-09-28,Men,Silk,Standard,2689,295
S000087,INV100035,C00554,P0239,2025-10-28,2,700,10,1260.0,Navratri,Winter,Tuesday,10,2025,WES-DRES-0239,Westside Dresses RCB Red XL,Women,Dresses,Westside,RCB Red,XL,Polyester Blend,"Christmas, New Year",Women,2170,1245,SUP014,Active,images/products/P0239.jpg,42.63,Aishwarya Murugan,Female,51,Chennai,Tamil Nadu,Silver,2025-10-05,Kids,Silk,Premium,1015,288
S000088,INV100035,C00554,P0224,2025-10-28,1,150,5,142.5,Navratri,Winter,Tuesday,10,2025,FAB-SHRE-0224,Fabindia Shree Gold XL,Women,Shree,Fabindia,Gold,XL,Silk,"Navratri, Wedding",Women,2590,1441,SUP024,Active,images/products/P0224.jpg,44.36,Aishwarya Murugan,Female,51,Chennai,Tamil Nadu,Silver,2025-10-05,Kids,Silk,Premium,1015,288
S000089,INV100035,C00554,P0423,2025-10-28,2,1200,0,2400.0,Navratri,Winter,Tuesday,10,2025,PRI-TOWE-0423,Prisma Towels Pink S,Accessories,Towels,Prisma,Pink,S,Cotton,All Season,Unisex,450,270,SUP023,Active,images/products/P0423.jpg,40.0,Aishwarya Murugan,Female,51,Chennai,Tamil Nadu,Silver,2025-10-05,Kids,Silk,Premium,1015,288
S000090,INV100035,C00554,P0375,2025-10-28,1,400,5,380.0,Navratri,Winter,Tuesday,10,2025,GUE-IPLJ-0375,Guess IPL Jerseys Red M,Accessories,IPL Jerseys,Guess,Red,M,Polyester,IPL Season,Unisex,1520,904,SUP025,Active,images/products/P0375.jpg,40.53,Aishwarya Murugan,Female,51,Chennai,Tamil Nadu,Silver,2025-10-05,Kids,Silk,Premium,1015,288
S000091,INV100036,C01168,P0173,2025-04-20,1,1200,5,1140.0,Summer,Summer,Sunday,4,2025,FAB-PILL-0173,Fabindia Pillow Covers Maroon Double,Home & Lifestyle,Pillow Covers,Fabindia,Maroon,Double,Cotton,All Season,Unisex,390,295,SUP023,Active,images/products/P0173.jpg,24.36,Anitha Raman,Female,30,Madurai,Tamil Nadu,Bronze,2023-09-09,Women,Polyester,Standard,9,1045
S000092,INV100036,C01168,P0015,2025-04-20,1,900,5,855.0,Summer,Summer,Sunday,4,2025,PRI-GIFT-0015,Prisma Gift Boxes Gold L,Kids,Gift Boxes,Prisma,Gold,L,Cotton,All Season,Kids,2410,1454,SUP015,Active,images/products/P0015.jpg,39.67,Anitha Raman,Female,30,Madurai,Tamil Nadu,Bronze,2023-09-09,Women,Polyester,Standard,9,1045
S000093,INV100036,C01168,P0254,2025-04-20,2,1200,5,2280.0,Summer,Summer,Sunday,4,2025,RAY-PANT-0254,Raymond Pants MI Blue S,Men,Pants,Raymond,MI Blue,S,Linen,All Season,Men,1420,824,SUP004,Active,images/products/P0254.jpg,41.97,Anitha Raman,Female,30,Madurai,Tamil Nadu,Bronze,2023-09-09,Women,Polyester,Standard,9,1045
S000094,INV100036,C01168,P0436,2025-04-20,2,400,5,760.0,Summer,Summer,Sunday,4,2025,WES-BABY-0436,Westside Baby Dresses Yellow 1-5 Years,Kids,Baby Dresses,Westside,Yellow,1-5 Years,Cotton,All Season,Kids,640,419,SUP011,Active,images/products/P0436.jpg,34.53,Anitha Raman,Female,30,Madurai,Tamil Nadu,Bronze,2023-09-09,Women,Polyester,Standard,9,1045
S000095,INV100037,C01437,P0285,2025-09-02,1,900,0,900.0,Regular,Monsoon,Tuesday,9,2025,PRI-GIFT-0285,Prisma Gift Boxes Gold S,Kids,Gift Boxes,Prisma,Gold,S,Cotton,All Season,Kids,1650,1297,SUP010,Active,images/products/P0285.jpg,21.39,Dinesh Selvi,Male,21,Kanchipuram,Tamil Nadu,Silver,2023-06-25,Men,Linen,Budget,1952,1121
S000096,INV100037,C01437,P0006,2025-09-02,3,700,0,2100.0,Regular,Monsoon,Tuesday,9,2025,PRI-BABY-0006,Prisma Baby Dresses Gold 1-5 Years,Kids,Baby Dresses,Prisma,Gold,1-5 Years,Cotton,All Season,Kids,760,468,SUP006,Active,images/products/P0006.jpg,38.42,Dinesh Selvi,Male,21,Kanchipuram,Tamil Nadu,Silver,2023-06-25,Men,Linen,Budget,1952,1121
S000097,INV100037,C01437,P0265,2025-09-02,2,900,5,1710.0,Regular,Monsoon,Tuesday,9,2025,FAB-KURT-0265,Fabindia Kurtas CSK Yellow L,Women,Kurtas,Fabindia,CSK Yellow,L,Silk,"Diwali, Temple Festival",Women,1390,897,SUP015,Active,images/products/P0265.jpg,35.47,Dinesh Selvi,Male,21,Kanchipuram,Tamil Nadu,Silver,2023-06-25,Men,Linen,Budget,1952,1121
S000098,INV100038,C01553,P0354,2025-07-22,2,1200,40,1440.0,Aadi Sale,Monsoon,Tuesday,7,2025,WES-DRES-0354,Westside Dresses Orange M,Women,Dresses,Westside,Orange,M,Cotton,"Christmas, New Year",Women,3330,2362,SUP004,Active,images/products/P0354.jpg,29.07,Swathi Babu,Female,20,Coimbatore,Tamil Nadu,Bronze,2025-08-30,Women,Silk,Standard,302,324
S000099,INV100038,C01553,P0244,2025-07-22,2,700,10,1260.0,Aadi Sale,Monsoon,Tuesday,7,2025,FAB-KURT-0244,Fabindia Kurtas CSK Yellow L,Women,Kurtas,Fabindia,CSK Yellow,L,Cotton,"Diwali, Temple Festival",Women,1700,1029,SUP019,Active,images/products/P0244.jpg,39.47,Swathi Babu,Female,20,Coimbatore,Tamil Nadu,Bronze,2025-08-30,Women,Silk,Standard,302,324
S000100,INV100039,C00829,P0157,2024-08-14,2,900,10,1620.0,Independence Day,Monsoon,Wednesday,8,2024,PRI-SOCK-0157,Prisma Socks Black XXL,Accessories,Socks,Prisma,Black,XXL,Cotton,"School Season, Winter",Unisex,190,145,SUP007,Active,images/products/P0157.jpg,23.68,Deepika Mohan,Female,53,Chennai,Tamil Nadu,Bronze,2024-09-24,Women,Polyester,Standard,921,664
S000101,INV100039,C00829,P0403,2024-08-14,3,700,5,1995.0,Independence Day,Monsoon,Wednesday,8,2024,FAB-CURT-0403,Fabindia Curtains Orange King,Home & Lifestyle,Curtains,Fabindia,Orange,King,Cotton,All Season,Unisex,2970,1709,SUP003,Active,images/products/P0403.jpg,42.46,Deepika Mohan,Female,53,Chennai,Tamil Nadu,Bronze,2024-09-24,Women,Polyester,Standard,921,664
S000102,INV100040,C00705,P0382,2025-06-27,2,1200,40,1440.0,School Season,Monsoon,Friday,6,2025,FAB-CURT-0382,Fabindia Curtains Maroon Single,Home & Lifestyle,Curtains,Fabindia,Maroon,Single,Cotton,All Season,Unisex,1390,1001,SUP007,Active,images/products/P0382.jpg,27.99,Anitha Vel,Female,20,Chennai,Tamil Nadu,Bronze,2024-01-27,Accessories,Polyester,Premium,696,905
S000103,INV100040,C00705,P0282,2025-06-27,1,900,30,630.0,School Season,Monsoon,Friday,6,2025,PRI-PANT-0282,Prisma Pants MI Blue L,Men,Pants,Prisma,MI Blue,L,Cotton,All Season,Men,1110,648,SUP007,Active,images/products/P0282.jpg,41.62,Anitha Vel,Female,20,Chennai,Tamil Nadu,Bronze,2024-01-27,Accessories,Polyester,Premium,696,905
S000104,INV100040,C00705,P0170,2025-06-27,2,900,20,1440.0,School Season,Monsoon,Friday,6,2025,NET-SHIR-0170,Netplay Shirts RCB Red XS,Men,Shirts,Netplay,RCB Red,XS,Polyester Blend,"Summer, Independence Day, Republic Day",Men,630,384,SUP020,Active,images/products/P0170.jpg,39.05,Anitha Vel,Female,20,Chennai,Tamil Nadu,Bronze,2024-01-27,Accessories,Polyester,Premium,696,905
S000105,INV100040,C00705,P0181,2025-06-27,1,1200,20,960.0,School Season,Monsoon,Friday,6,2025,KAN-PUTT-0181,Kanchipuram Handloom Puttu Vasti Orange XXL,Women,Puttu Vasti,Kanchipuram Handloom,Orange,XXL,Silk,Wedding,Women,17970,12511,SUP006,Active,images/products/P0181.jpg,30.38,Anitha Vel,Female,20,Chennai,Tamil Nadu,Bronze,2024-01-27,Accessories,Polyester,Premium,696,905
S000106,INV100041,C01513,P0142,2024-08-09,3,900,10,2430.0,Independence Day,Monsoon,Friday,8,2024,PRI-TOWE-0142,Prisma Towels Yellow XL,Accessories,Towels,Prisma,Yellow,XL,Cotton,All Season,Unisex,230,165,SUP017,Active,images/products/P0142.jpg,28.26,Aishwarya Raman,Female,37,Erode,Tamil Nadu,Silver,2025-12-02,Women,Cotton,Premium,1765,230
S000107,INV100041,C01513,P0371,2024-08-09,1,900,5,855.0,Independence Day,Monsoon,Friday,8,2024,FAB-BEDC-0371,Fabindia Bed Covers Orange Double,Home & Lifestyle,Bed Covers,Fabindia,Orange,Double,Cotton,Summer,Unisex,990,741,SUP021,Active,images/products/P0371.jpg,25.15,Aishwarya Raman,Female,37,Erode,Tamil Nadu,Silver,2025-12-02,Women,Cotton,Premium,1765,230
S000108,INV100041,C01513,P0302,2024-08-09,2,900,0,1800.0,Independence Day,Monsoon,Friday,8,2024,FAB-KURT-0302,Fabindia Kurtas RCB Red S,Women,Kurtas,Fabindia,RCB Red,S,Cotton,"Diwali, Temple Festival",Women,1120,771,SUP002,Active,images/products/P0302.jpg,31.16,Aishwarya Raman,Female,37,Erode,Tamil Nadu,Silver,2025-12-02,Women,Cotton,Premium,1765,230
S000109,INV100041,C01513,P0390,2024-08-09,2,700,0,1400.0,Independence Day,Monsoon,Friday,8,2024,FAB-CURT-0390,Fabindia Curtains Maroon King,Home & Lifestyle,Curtains,Fabindia,Maroon,King,Cotton,All Season,Unisex,2950,1998,SUP015,Active,images/products/P0390.jpg,32.27,Aishwarya Raman,Female,37,Erode,Tamil Nadu,Silver,2025-12-02,Women,Cotton,Premium,1765,230
S000110,INV100042,C00620,P0363,2024-07-02,2,700,20,1120.0,Aadi Sale,Monsoon,Tuesday,7,2024,WES-BABY-0363,Westside Baby Dresses Pink 6-12 Years,Kids,Baby Dresses,Westside,Pink,6-12 Years,Cotton,All Season,Kids,330,221,SUP013,Active,images/products/P0363.jpg,33.03,Pavithra Selvi,Female,38,Vellore,Tamil Nadu,Bronze,2024-01-08,Accessories,Linen,Budget,271,924
S000111,INV100043,C01996,P0284,2024-02-16,3,900,5,2565.0,Regular,Winter,Friday,2,2024,PRI-BABY-0284,Prisma Baby Dresses Yellow 0-3 Months,Kids,Baby Dresses,Prisma,Yellow,0-3 Months,Cotton,All Season,Kids,620,390,SUP009,Active,images/products/P0284.jpg,37.1,Aishwarya Iyer,Female,58,Vellore,Tamil Nadu,Bronze,2023-04-18,Women,Linen,Budget,515,1189
S000112,INV100044,C01307,P0053,2024-05-09,2,1500,5,2850.0,Summer,Summer,Thursday,5,2024,GUE-BELT-0053,Guess Belts Red XS,Accessories,Belts,Guess,Red,XS,Leather,All Season,Unisex,620,419,SUP003,Active,images/products/P0053.jpg,32.42,Hari Prasad,Male,62,Vellore,Tamil Nadu,Silver,2025-04-09,Men,Linen,Standard,1377,467
S000113,INV100044,C01307,P0447,2024-05-09,2,500,5,950.0,Summer,Summer,Thursday,5,2024,FAB-PILL-0447,Fabindia Pillow Covers Purple King,Home & Lifestyle,Pillow Covers,Fabindia,Purple,King,Cotton,All Season,Unisex,560,434,SUP022,Active,images/products/P0447.jpg,22.5,Hari Prasad,Male,62,Vellore,Tamil Nadu,Silver,2025-04-09,Men,Linen,Standard,1377,467
S000114,INV100044,C01307,P0007,2024-05-09,1,700,5,665.0,Summer,Summer,Thursday,5,2024,FAB-BEDS-0007,Fabindia Bedsheets Gold Single,Home & Lifestyle,Bedsheets,Fabindia,Gold,Single,Cotton,Summer,Unisex,600,344,SUP007,Active,images/products/P0007.jpg,42.67,Hari Prasad,Male,62,Vellore,Tamil Nadu,Silver,2025-04-09,Men,Linen,Standard,1377,467
S000115,INV100044,C01307,P0294,2024-05-09,2,1200,0,2400.0,Summer,Summer,Thursday,5,2024,FAB-SARE-0294,Fabindia Sarees Pink 2m,Women,Sarees,Fabindia,Pink,2m,Cotton,"Wedding, Diwali, Navratri",Women,9890,7515,SUP019,Active,images/products/P0294.jpg,24.01,Hari Prasad,Male,62,Vellore,Tamil Nadu,Silver,2025-04-09,Men,Linen,Standard,1377,467
S000116,INV100045,C00234,P0206,2025-05-04,1,1200,5,1140.0,Summer,Summer,Sunday,5,2025,PRI-SCHO-0206,Prisma School Uniforms Red S,Kids,School Uniforms,Prisma,Red,S,Cotton,"School Season, Monsoon",Kids,960,659,SUP006,Active,images/products/P0206.jpg,31.35,Praveen Murugan,Male,51,Thanjavur,Tamil Nadu,Bronze,2025-01-22,Men,Polyester,Luxury,567,544
S000117,INV100046,C01290,P0078,2025-08-13,3,3500,0,10500.0,Independence Day,Monsoon,Wednesday,8,2025,PRI-SCHO-0078,Prisma School Uniforms Maroon M,Kids,School Uniforms,Prisma,Maroon,M,Cotton,"School Season, Monsoon",Kids,300,191,SUP003,Active,images/products/P0078.jpg,36.33,Swathi Prasad,Female,55,Thanjavur,Tamil Nadu,Platinum,2023-04-06,Women,Cotton,Premium,8569,1201
S000118,INV100047,C00175,P0061,2024-11-07,3,400,20,960.0,Diwali,Winter,Thursday,11,2024,UAT-VESH-0061,Uathayam Veshti Gold 4m,Men,Veshti,Uathayam,Gold,4m,Cotton,"Pongal, Temple Festival, Summer",Men,790,534,SUP011,Active,images/products/P0061.jpg,32.41,Revathi Vel,Female,59,Kanchipuram,Tamil Nadu,Bronze,2025-07-31,Home & Lifestyle,Cotton,Standard,204,354
S000119,INV100047,C00175,P0286,2024-11-07,2,150,40,180.0,Diwali,Winter,Thursday,11,2024,FAB-SHRE-0286,Fabindia Shree Blue XL,Women,Shree,Fabindia,Blue,XL,Handloom,"Navratri, Wedding",Women,1700,984,SUP011,Active,images/products/P0286.jpg,42.12,Revathi Vel,Female,59,Kanchipuram,Tamil Nadu,Bronze,2025-07-31,Home & Lifestyle,Cotton,Standard,204,354
S000120,INV100048,C01762,P0157,2024-10-31,3,900,10,2430.0,Navratri,Winter,Thursday,10,2024,PRI-SOCK-0157,Prisma Socks Black XXL,Accessories,Socks,Prisma,Black,XXL,Cotton,"School Season, Winter",Unisex,190,145,SUP007,Active,images/products/P0157.jpg,23.68,Manoj Nathan,Male,56,Kallakurichi,Tamil Nadu,Bronze,2024-01-25,Men,Cotton,Budget,981,907
S000121,INV100048,C01762,P0335,2024-10-31,1,700,0,700.0,Navratri,Winter,Thursday,10,2024,FAB-BEDC-0335,Fabindia Bed Covers Red Single,Home & Lifestyle,Bed Covers,Fabindia,Red,Single,Cotton,Summer,Unisex,2670,1876,SUP010,Active,images/products/P0335.jpg,29.74,Manoj Nathan,Male,56,Kallakurichi,Tamil Nadu,Bronze,2024-01-25,Men,Cotton,Budget,981,907
S000122,INV100048,C01762,P0318,2024-10-31,1,900,10,810.0,Navratri,Winter,Thursday,10,2024,NET-IPLJ-0318,Netplay IPL Jerseys Green XXL,Accessories,IPL Jerseys,Netplay,Green,XXL,Polyester,IPL Season,Unisex,1730,1051,SUP018,Active,images/products/P0318.jpg,39.25,Manoj Nathan,Male,56,Kallakurichi,Tamil Nadu,Bronze,2024-01-25,Men,Cotton,Budget,981,907
S000123,INV100048,C01762,P0031,2024-10-31,3,700,5,1995.0,Navratri,Winter,Thursday,10,2024,FAB-PUTT-0031,Fabindia Puttu Vasti Black L,Women,Puttu Vasti,Fabindia,Black,L,Silk,Wedding,Women,24730,18960,SUP006,Active,images/products/P0031.jpg,23.33,Manoj Nathan,Male,56,Kallakurichi,Tamil Nadu,Bronze,2024-01-25,Men,Cotton,Budget,981,907
S000124,INV100049,C00322,P0089,2024-03-24,1,1500,0,1500.0,Summer,Summer,Sunday,3,2024,UAT-LUNG-0089,Uathayam Lungi Green Standard,Men,Lungi,Uathayam,Green,Standard,Cotton,"Summer, Aadi Sale",Men,460,344,SUP014,Active,images/products/P0089.jpg,25.22,Vijay Nathan,Male,45,Hosur,Tamil Nadu,Platinum,2024-10-01,Men,Cotton,Premium,10040,657
S000125,INV100049,C00322,P0283,2024-03-24,2,1200,0,2400.0,Summer,Summer,Sunday,3,2024,FAB-BEDC-0283,Fabindia Bed Covers CSK Yellow Double,Home & Lifestyle,Bed Covers,Fabindia,CSK Yellow,Double,Cotton,Summer,Unisex,1460,819,SUP008,Active,images/products/P0283.jpg,43.9,Vijay Nathan,Male,45,Hosur,Tamil Nadu,Platinum,2024-10-01,Men,Cotton,Premium,10040,657
S000126,INV100050,C01412,P0150,2025-04-06,2,150,10,270.0,Summer,Summer,Sunday,4,2025,FAB-SHRE-0150,Fabindia Shree Black XS,Women,Shree,Fabindia,Black,XS,Silk,"Navratri, Wedding",Women,1880,1187,SUP025,Active,images/products/P0150.jpg,36.86,Keerthana Kumar,Female,33,Tirunelveli,Tamil Nadu,Gold,2023-05-03,Women,Handloom,Budget,5989,1174
S000127,INV100050,C01412,P0017,2025-04-06,2,900,10,1620.0,Summer,Summer,Sunday,4,2025,UAT-TOWE-0017,Uathayam Towels Pink L,Accessories,Towels,Uathayam,Pink,L,Cotton,All Season,Unisex,300,226,SUP017,Active,images/products/P0017.jpg,24.67,Keerthana Kumar,Female,33,Tirunelveli,Tamil Nadu,Gold,2023-05-03,Women,Handloom,Budget,5989,1174
S000128,INV100050,C01412,P0119,2025-04-06,3,1500,0,4500.0,Summer,Summer,Sunday,4,2025,GUE-IPLJ-0119,Guess IPL Jerseys Gold L,Accessories,IPL Jerseys,Guess,Gold,L,Polyester,IPL Season,Unisex,1090,807,SUP019,Active,images/products/P0119.jpg,25.96,Keerthana Kumar,Female,33,Tirunelveli,Tamil Nadu,Gold,2023-05-03,Women,Handloom,Budget,5989,1174
S000129,INV100050,C01412,P0148,2025-04-06,2,900,0,1800.0,Summer,Summer,Sunday,4,2025,RAM-TOWE-0148,Ramraj Cotton Towels MI Blue XS,Men,Towels,Ramraj Cotton,MI Blue,XS,Cotton,All Season,Men,210,122,SUP023,Active,images/products/P0148.jpg,41.9,Keerthana Kumar,Female,33,Tirunelveli,Tamil Nadu,Gold,2023-05-03,Women,Handloom,Budget,5989,1174
